gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,opponentAbbrev,pim,toi,commonName.default,opponentCommonName.default,opponentCommonName.fr
2023020746,CAR,H,2024-01-25,0,0,0,-1,0,0,0,0,2,22,0,0,NJD,2,18:54,Hurricanes,Devils,NA
2023020763,CAR,H,2024-01-27,1,0,1,1,1,1,0,0,4,20,0,0,ARI,2,17:54,Hurricanes,Coyotes,NA
2023020785,CAR,H,2024-02-06,0,0,0,0,0,0,0,0,4,19,0,0,VAN,0,17:27,Hurricanes,Canucks,NA
2023020799,CAR,H,2024-02-08,3,0,3,2,0,0,1,0,5,20,0,0,COL,0,15:43,Hurricanes,Avalanche,NA
2023020810,CAR,H,2024-02-10,0,1,1,1,0,0,0,0,1,23,0,0,NJD,2,18:56,Hurricanes,Devils,NA
2023020830,CAR,R,2024-02-13,0,0,0,-2,0,0,0,0,5,19,0,0,DAL,0,18:43,Hurricanes,Stars,NA
2023020849,CAR,R,2024-02-16,0,2,2,1,0,0,0,0,1,18,0,0,ARI,0,15:18,Hurricanes,Coyotes,NA
2023020862,CAR,R,2024-02-17,0,1,1,1,0,0,0,0,3,20,0,0,VGK,2,16:18,Hurricanes,Golden Knights,NA
2023020874,CAR,H,2024-02-19,1,1,2,2,0,0,0,0,2,21,0,0,CHI,0,15:09,Hurricanes,Blackhawks,NA
2023020889,CAR,H,2024-02-22,0,0,0,0,0,0,0,0,3,17,0,0,FLA,0,14:49,Hurricanes,Panthers,NA
2023020907,CAR,H,2024-02-24,0,0,0,-1,0,0,0,0,4,20,0,0,DAL,0,18:29,Hurricanes,Stars,NA
2023020918,CAR,R,2024-02-25,1,1,2,1,1,1,0,0,4,22,0,0,BUF,0,19:04,Hurricanes,Sabres,NA
2023020932,CAR,R,2024-02-27,0,0,0,0,0,0,0,0,3,19,0,0,MIN,0,17:08,Hurricanes,Wild,NA
2023020942,CAR,R,2024-02-29,0,0,0,-1,0,0,0,0,3,17,0,0,CBJ,0,17:08,Hurricanes,Blue Jackets,NA
2023020956,CAR,H,2024-03-02,1,0,1,-1,0,0,0,0,3,22,0,0,WPG,0,15:55,Hurricanes,Jets,NA
2023020994,CAR,H,2024-03-07,0,1,1,1,0,0,0,0,7,22,0,0,MTL,2,17:44,Hurricanes,Canadiens,NA
2023021011,CAR,R,2024-03-09,1,0,1,0,1,1,0,0,4,20,0,0,NJD,2,16:29,Hurricanes,Devils,NA
2023021024,CAR,H,2024-03-10,0,0,0,0,0,0,0,0,6,19,0,0,CGY,0,17:14,Hurricanes,Flames,NA
2023021032,CAR,H,2024-03-12,0,0,0,0,0,0,0,0,1,20,0,0,NYR,0,18:49,Hurricanes,Rangers,NA
2023021046,CAR,H,2024-03-14,1,0,1,2,0,0,0,0,3,21,0,0,FLA,2,18:21,Hurricanes,Panthers,NA
2023021067,CAR,R,2024-03-16,0,0,0,1,0,0,0,0,6,23,0,0,TOR,0,20:07,Hurricanes,Maple Leafs,NA
2023021077,CAR,R,2024-03-17,0,1,1,1,0,0,0,0,3,18,0,0,OTT,0,16:44,Hurricanes,Senators,Sénateurs
2023021087,CAR,R,2024-03-19,1,0,1,-1,1,1,0,0,4,21,0,0,NYI,2,17:49,Hurricanes,Islanders,NA
2023021099,CAR,H,2024-03-21,0,1,1,0,0,0,0,0,1,25,0,0,PHI,0,21:19,Hurricanes,Flyers,NA
2023021109,CAR,R,2024-03-22,0,2,2,1,0,0,0,0,3,23,0,0,WSH,0,20:23,Hurricanes,Capitals,NA
2023021127,CAR,H,2024-03-24,0,0,0,0,0,0,0,0,5,17,0,0,TOR,0,12:31,Hurricanes,Maple Leafs,NA
2023021138,CAR,R,2024-03-26,0,0,0,-3,0,0,0,0,1,21,0,0,PIT,0,16:38,Hurricanes,Penguins,NA
2023021150,CAR,H,2024-03-28,1,0,1,1,0,0,0,0,5,20,0,0,DET,2,15:37,Hurricanes,Red Wings,NA
2023021172,CAR,R,2024-03-30,0,0,0,0,0,0,0,0,2,19,0,0,MTL,0,15:26,Hurricanes,Canadiens,NA
2023021202,CAR,H,2024-04-04,0,0,0,0,0,0,0,0,3,18,0,0,BOS,0,15:56,Hurricanes,Bruins,NA
2023021212,CAR,H,2024-04-05,1,0,1,0,1,1,0,0,4,20,0,0,WSH,0,15:35,Hurricanes,Capitals,NA
2023021230,CAR,H,2024-04-07,0,0,0,1,0,0,0,0,2,15,0,0,CBJ,0,18:37,Hurricanes,Blue Jackets,NA
2023021239,CAR,R,2024-04-09,0,0,0,-1,0,0,0,0,1,20,0,0,BOS,0,14:10,Hurricanes,Bruins,NA
2023021265,CAR,R,2024-04-12,0,0,0,-1,0,0,0,0,1,19,0,0,STL,0,16:12,Hurricanes,Blues,NA
2023021285,CAR,R,2024-04-14,0,0,0,-1,0,0,0,0,6,18,0,0,CHI,0,15:46,Hurricanes,Blackhawks,NA
2023021296,CAR,R,2024-04-16,0,0,0,-1,0,0,0,0,7,17,0,0,CBJ,0,17:45,Hurricanes,Blue Jackets,NA
2024020020,CAR,H,2024-10-11,0,0,0,0,0,0,0,0,0,21,0,0,TBL,0,18:49,Hurricanes,Lightning,NA
2024020029,CAR,R,2025-01-07,0,0,0,0,0,0,0,0,2,20,0,0,TBL,0,15:55,Hurricanes,Lightning,NA
2024020050,CAR,H,2024-10-15,0,1,1,1,0,0,0,0,0,16,0,0,NJD,0,15:08,Hurricanes,Devils,NA
2024020072,CAR,R,2024-10-18,1,1,2,0,1,2,1,0,2,16,0,0,PIT,0,15:48,Hurricanes,Penguins,NA
2024020084,CAR,R,2024-10-19,0,0,0,-2,0,0,0,0,3,18,0,0,STL,0,17:23,Hurricanes,Blues,NA
2024020103,CAR,R,2024-10-22,1,2,3,2,0,1,0,0,3,22,0,0,EDM,0,19:50,Hurricanes,Oilers,NA
2024020114,CAR,R,2024-10-24,1,1,2,2,0,1,1,0,6,26,0,0,CGY,0,18:29,Hurricanes,Flames,NA
2024020135,CAR,R,2024-10-26,0,1,1,0,0,1,0,0,1,20,0,0,SEA,0,19:32,Hurricanes,Kraken,NA
2024020146,CAR,R,2024-10-28,1,1,2,1,0,0,0,0,1,21,0,0,VAN,0,17:18,Hurricanes,Canucks,NA
2024020165,CAR,H,2024-10-31,1,3,4,2,1,3,0,0,2,21,0,0,BOS,0,19:00,Hurricanes,Bruins,NA
2024020188,CAR,H,2024-11-03,1,2,3,3,0,0,0,0,3,19,0,0,WSH,2,17:27,Hurricanes,Capitals,NA
2024020197,CAR,H,2024-11-05,1,1,2,0,0,0,1,0,5,19,0,0,PHI,0,16:47,Hurricanes,Flyers,NA
2024020214,CAR,H,2024-11-07,0,1,1,1,0,0,0,0,1,15,0,0,PIT,0,13:47,Hurricanes,Penguins,NA
2024020233,CAR,R,2024-11-09,1,1,2,-1,1,1,0,0,2,20,0,0,COL,0,17:57,Hurricanes,Avalanche,NA
2024020244,CAR,R,2024-11-11,0,1,1,2,0,0,0,0,3,22,0,0,VGK,2,18:53,Hurricanes,Golden Knights,NA
2024020254,CAR,R,2024-11-13,1,0,1,-4,1,1,0,0,4,22,0,0,UTA,0,22:31,Hurricanes,Utah Hockey Club,Club de hockey de l'Utah
2024020280,CAR,H,2024-11-16,0,1,1,0,0,1,0,0,3,21,0,0,OTT,0,19:01,Hurricanes,Senators,Sénateurs
2024020284,CAR,H,2024-11-17,2,2,4,3,0,1,0,0,3,19,0,0,STL,0,16:20,Hurricanes,Blues,NA
2024020302,CAR,R,2024-11-20,0,0,0,-1,0,0,0,0,4,18,0,0,PHI,0,16:41,Hurricanes,Flyers,NA
2024020309,CAR,R,2024-11-21,0,1,1,0,0,1,0,0,2,19,0,0,NJD,0,20:40,Hurricanes,Devils,NA
2024020328,CAR,R,2024-11-23,0,2,2,-1,0,1,0,0,0,24,0,0,CBJ,0,20:16,Hurricanes,Blue Jackets,NA
2024020339,CAR,H,2024-11-25,1,1,2,0,1,2,1,0,3,22,0,0,DAL,0,16:33,Hurricanes,Stars,NA
2024020349,CAR,H,2024-11-27,0,2,2,0,0,1,0,0,2,21,0,0,NYR,0,19:54,Hurricanes,Rangers,NA
2024020367,CAR,H,2024-11-29,0,0,0,-1,0,0,0,0,2,22,0,0,FLA,0,22:18,Hurricanes,Panthers,NA
2024020377,CAR,R,2024-11-30,0,0,0,-1,0,0,0,0,5,20,0,0,FLA,2,17:04,Hurricanes,Panthers,NA
2024020401,CAR,H,2024-12-03,1,1,2,0,1,1,0,0,1,20,0,0,SEA,0,17:55,Hurricanes,Kraken,NA
2024020415,CAR,H,2024-12-05,1,1,2,1,1,1,1,0,2,23,0,0,COL,0,19:48,Hurricanes,Avalanche,NA
2024020428,CAR,R,2024-12-07,0,1,1,-2,0,0,0,0,4,21,0,0,NYI,0,22:09,Hurricanes,Islanders,NA
2024020448,CAR,H,2024-12-10,0,1,1,0,0,0,0,0,3,18,0,0,SJS,0,20:01,Hurricanes,Sharks,NA
2024020473,CAR,H,2024-12-13,0,0,0,-3,0,0,0,0,3,23,0,0,OTT,2,20:54,Hurricanes,Senators,Sénateurs
2024020491,CAR,H,2024-12-15,0,1,1,1,0,0,0,0,1,16,0,0,CBJ,0,16:40,Hurricanes,Blue Jackets,NA
2024020500,CAR,H,2024-12-17,0,0,0,0,0,0,0,0,0,19,0,0,NYI,0,17:12,Hurricanes,Islanders,NA
2024020524,CAR,R,2024-12-20,0,0,0,-1,0,0,0,0,3,21,0,0,WSH,0,21:07,Hurricanes,Capitals,NA
2024020539,CAR,R,2024-12-22,0,0,0,0,0,0,0,0,1,16,0,0,NYR,0,17:27,Hurricanes,Rangers,NA
2024020553,CAR,R,2024-12-23,0,0,0,-1,0,0,0,0,4,19,0,0,NSH,0,17:16,Hurricanes,Predators,NA
2024020560,CAR,R,2024-12-27,0,0,0,0,0,0,0,0,1,19,0,0,NJD,0,17:38,Hurricanes,Devils,NA
2024020573,CAR,H,2024-12-28,0,0,0,-1,0,0,0,0,2,20,0,0,NJD,0,18:02,Hurricanes,Devils,NA
2024020594,CAR,R,2024-12-31,0,1,1,1,0,1,0,0,4,21,0,0,CBJ,0,20:59,Hurricanes,Blue Jackets,NA
2024020603,CAR,R,2025-01-02,1,0,1,1,0,0,0,0,5,22,0,0,FLA,2,17:15,Hurricanes,Panthers,NA
2024020624,CAR,H,2025-01-04,0,0,0,-1,0,0,0,0,0,18,0,0,MIN,0,15:05,Hurricanes,Wild,NA
2024020634,CAR,H,2025-01-05,0,1,1,0,0,0,0,0,2,19,0,0,PIT,0,15:13,Hurricanes,Penguins,NA
2024020659,CAR,H,2025-01-09,0,1,1,0,0,0,0,0,3,17,0,0,TOR,0,16:58,Hurricanes,Maple Leafs,NA
2024020666,CAR,H,2025-01-10,0,0,0,0,0,0,0,0,1,15,0,0,VAN,0,13:26,Hurricanes,Canucks,NA
2024020687,CAR,H,2025-01-12,0,2,2,0,0,1,0,0,1,20,0,0,ANA,0,20:49,Hurricanes,Ducks,NA
2024020705,CAR,R,2025-01-15,1,0,1,1,0,0,0,0,1,19,0,0,BUF,0,19:33,Hurricanes,Sabres,NA
2024020721,CAR,H,2025-01-17,0,0,0,0,0,0,0,0,0,17,0,0,VGK,0,17:25,Hurricanes,Golden Knights,NA
2024020746,CAR,R,2025-01-20,0,1,1,0,0,0,0,0,4,20,0,0,CHI,0,17:00,Hurricanes,Blackhawks,NA
2024020753,CAR,R,2025-01-21,0,1,1,1,0,0,0,0,1,16,0,0,DAL,0,16:22,Hurricanes,Stars,NA
2024020764,CAR,H,2025-01-23,0,2,2,1,0,1,0,0,4,16,0,0,CBJ,0,16:28,Hurricanes,Blue Jackets,NA
2024020776,COL,R,2025-01-25,0,0,0,-3,0,0,0,0,2,23,0,0,BOS,0,25:08,Avalanche,Bruins,NA
2024020789,COL,R,2025-01-26,0,2,2,-1,0,1,0,0,3,21,0,0,NYR,0,19:34,Avalanche,Rangers,NA
2024020803,COL,R,2025-01-28,0,2,2,0,0,0,0,0,2,26,0,0,NYI,0,24:42,Avalanche,Islanders,NA
2024020824,COL,H,2025-01-31,1,0,1,1,0,0,0,0,4,19,0,0,STL,0,20:53,Avalanche,Blues,NA
2024020836,COL,H,2025-02-02,0,0,0,0,0,0,0,0,4,22,0,0,PHI,0,24:51,Avalanche,Flyers,NA
2024020855,COL,R,2025-02-04,0,0,0,-1,0,0,0,0,3,20,0,0,VAN,0,21:10,Avalanche,Canucks,NA
2024020868,COL,R,2025-02-06,2,1,3,3,1,1,1,0,8,24,0,0,CGY,0,24:15,Avalanche,Flames,NA
2024020874,COL,R,2025-02-07,1,0,1,2,0,0,1,0,3,24,0,0,EDM,2,23:54,Avalanche,Oilers,NA
2024020898,COL,R,2025-02-22,0,0,0,-1,0,0,0,0,1,24,0,0,NSH,0,22:30,Avalanche,Predators,NA
2024020910,COL,R,2025-02-23,0,0,0,0,0,0,0,0,0,20,0,0,STL,0,22:03,Avalanche,Blues,NA
2024020931,COL,H,2025-02-26,0,3,3,1,0,2,0,0,2,21,0,0,NJD,0,22:08,Avalanche,Devils,NA
2024020947,COL,H,2025-02-28,0,1,1,0,0,1,0,0,3,19,0,0,MIN,0,18:43,Avalanche,Wild,NA
2024020980,COL,H,2025-03-04,0,0,0,0,0,0,0,0,2,17,0,0,PIT,0,15:23,Avalanche,Penguins,NA
2024020996,COL,H,2025-03-06,1,1,2,3,1,2,1,0,3,17,0,0,SJS,2,16:38,Avalanche,Sharks,NA
2024021007,COL,H,2025-03-08,0,1,1,-1,0,1,0,0,6,21,0,0,TOR,0,21:36,Avalanche,Maple Leafs,NA
2024021023,COL,H,2025-03-10,1,0,1,2,0,0,0,0,1,21,0,0,CHI,0,19:21,Avalanche,Blackhawks,NA
2024021030,COL,R,2025-03-11,0,0,0,-1,0,0,0,0,2,21,0,0,MIN,0,22:48,Avalanche,Wild,NA
2024021052,COL,R,2025-03-14,0,0,0,0,0,0,0,0,1,20,0,0,CGY,0,18:26,Avalanche,Flames,NA
2024021067,COL,H,2025-03-16,1,0,1,0,1,1,0,0,8,22,0,0,DAL,0,20:48,Avalanche,Stars,NA
2024021087,COL,R,2025-03-19,0,0,0,-1,0,0,0,0,4,19,0,0,TOR,0,20:42,Avalanche,Maple Leafs,NA
2024021089,COL,R,2025-03-20,0,1,1,1,0,0,0,0,3,18,0,0,OTT,0,17:23,Avalanche,Senators,Sénateurs
2024021112,COL,R,2025-03-22,1,0,1,1,1,1,0,0,3,19,0,0,MTL,0,17:56,Avalanche,Canadiens,NA
2024021136,COL,H,2025-03-25,0,2,2,-1,0,2,0,0,2,20,0,0,DET,0,17:09,Avalanche,Red Wings,NA
2024021149,COL,H,2025-03-27,2,1,3,1,1,2,0,0,4,21,0,0,LAK,0,18:14,Avalanche,Kings,NA
2024021161,COL,H,2025-03-29,0,0,0,-1,0,0,0,0,0,19,0,0,STL,0,18:01,Avalanche,Blues,NA
2024021180,COL,H,2025-03-31,0,0,0,0,0,0,0,0,2,20,0,0,CGY,0,20:26,Avalanche,Flames,NA
2024021195,COL,R,2025-04-02,1,0,1,0,0,0,0,0,4,18,0,0,CHI,0,22:35,Avalanche,Blackhawks,NA
2024021256,COL,H,2025-04-10,0,0,0,-3,0,0,0,0,1,23,0,0,VAN,2,18:03,Avalanche,Canucks,NA
2024021267,COL,R,2025-04-12,0,1,1,-1,0,1,0,0,0,19,0,0,LAK,0,18:18,Avalanche,Kings,NA
2024021284,COL,R,2025-04-13,0,1,1,1,0,0,0,0,0,19,0,0,ANA,0,21:12,Avalanche,Ducks,NA
2025020003,COL,R,2025-10-07,2,0,2,2,1,1,0,0,3,22,0,0,LAK,0,21:12,Avalanche,Kings,NA
2025020018,COL,H,2025-10-09,0,1,1,0,0,1,0,0,0,22,0,0,UTA,0,21:20,Avalanche,Mammoth,NA
2025020034,COL,H,2025-10-11,1,2,3,2,0,1,0,0,3,27,0,0,DAL,0,23:11,Avalanche,Stars,NA
2025020039,COL,R,2025-10-13,0,2,2,2,0,0,0,0,3,19,0,0,BUF,0,18:27,Avalanche,Sabres,NA
2025020067,COL,R,2025-10-16,0,1,1,1,0,0,0,0,0,22,0,0,CBJ,2,19:51,Avalanche,Blue Jackets,NA
2025020085,COL,H,2025-10-18,1,0,1,3,0,0,0,0,5,20,0,0,BOS,0,21:24,Avalanche,Bruins,NA
2025020107,COL,R,2025-10-21,1,0,1,-1,0,0,0,0,2,28,0,0,UTA,0,22:04,Avalanche,Mammoth,NA
2025020121,COL,H,2025-10-23,1,0,1,-1,0,0,0,0,3,26,0,0,CAR,2,21:25,Avalanche,Hurricanes,NA
2025020128,COL,R,2025-10-25,0,0,0,1,0,0,0,0,1,23,0,0,BOS,2,20:59,Avalanche,Bruins,NA
2025020140,COL,R,2025-10-26,0,0,0,-1,0,0,0,0,0,25,0,0,NJD,0,23:55,Avalanche,Devils,NA
2025020161,COL,H,2025-10-28,1,0,1,-1,1,1,0,0,2,23,0,0,NJD,2,19:53,Avalanche,Devils,NA
2025020178,COL,R,2025-10-31,1,2,3,3,0,0,0,0,2,24,0,0,VGK,0,19:57,Avalanche,Golden Knights,NA
2025020184,COL,R,2025-11-01,1,0,1,-1,0,0,0,0,4,23,0,0,SJS,0,22:33,Avalanche,Sharks,NA
2025020209,COL,H,2025-11-04,0,1,1,-1,0,1,0,0,3,23,0,0,TBL,0,21:02,Avalanche,Lightning,NA
2025020240,COL,R,2025-11-08,0,0,0,4,0,0,0,0,1,20,0,0,EDM,2,19:55,Avalanche,Oilers,NA
2025020250,COL,R,2025-11-09,0,1,1,-2,0,1,0,0,4,22,0,0,VAN,0,19:49,Avalanche,Canucks,NA
2025020262,COL,H,2025-11-11,1,0,1,1,1,1,0,0,1,20,0,0,ANA,2,20:56,Avalanche,Ducks,NA
2025020275,COL,H,2025-11-13,2,2,4,4,0,0,0,0,2,23,0,0,BUF,0,21:37,Avalanche,Sabres,NA
2025020300,COL,H,2025-11-16,1,0,1,1,0,0,0,0,3,22,0,0,NYI,2,19:09,Avalanche,Islanders,NA
2025020326,COL,H,2025-11-20,0,3,3,3,0,0,0,0,3,25,0,0,NYR,0,26:22,Avalanche,Rangers,NA
2025020343,COL,R,2025-11-22,0,0,0,0,0,0,0,0,1,19,0,0,NSH,2,17:46,Avalanche,Predators,NA
2025020350,COL,R,2025-11-23,0,0,0,0,0,0,0,0,0,23,0,0,CHI,0,21:35,Avalanche,Blackhawks,NA
2025020371,COL,H,2025-11-26,0,2,2,2,0,0,0,0,3,19,0,0,SJS,0,18:36,Avalanche,Sharks,NA
2025020378,COL,R,2025-11-28,0,0,0,1,0,0,0,0,1,23,0,0,MIN,0,21:35,Avalanche,Wild,NA
2025020392,COL,H,2025-11-29,0,3,3,2,0,1,0,0,3,22,0,0,MTL,2,18:06,Avalanche,Canadiens,NA
2025020417,COL,H,2025-12-02,0,0,0,1,0,0,0,0,1,23,0,0,VAN,0,21:31,Avalanche,Canucks,NA
2025020430,COL,R,2025-12-04,1,1,2,0,0,0,0,0,3,19,0,0,NYI,2,20:04,Avalanche,Islanders,NA
2025020441,COL,R,2025-12-06,0,3,3,2,0,0,0,0,3,23,0,0,NYR,0,22:12,Avalanche,Rangers,NA
2025020453,COL,R,2025-12-07,0,1,1,1,0,0,0,0,2,20,0,0,PHI,2,21:36,Avalanche,Flyers,NA
2025020475,COL,R,2025-12-09,0,2,2,0,0,1,0,0,3,23,0,0,NSH,0,25:36,Avalanche,Predators,NA
2025020490,COL,H,2025-12-11,0,2,2,2,0,0,0,0,1,19,0,0,FLA,0,17:14,Avalanche,Panthers,NA
2025020506,COL,H,2025-12-13,0,0,0,0,0,0,0,0,3,18,0,0,NSH,0,16:59,Avalanche,Predators,NA
2025020528,COL,R,2025-12-16,0,2,2,2,0,0,0,0,1,19,0,0,SEA,0,21:16,Avalanche,Kraken,NA
2025020546,COL,H,2025-12-19,1,0,1,1,0,0,0,0,4,20,0,0,WPG,0,16:57,Avalanche,Jets,NA
2025020563,COL,R,2025-12-21,1,0,1,1,0,0,0,0,3,24,0,0,MIN,0,19:40,Avalanche,Wild,NA
2025020584,COL,H,2025-12-23,0,0,0,0,0,0,0,0,2,21,0,0,UTA,0,19:07,Avalanche,Mammoth,NA
2025020600,COL,R,2025-12-27,2,0,2,3,0,0,0,0,4,26,0,0,VGK,0,21:09,Avalanche,Golden Knights,NA
2025020611,COL,H,2025-12-29,1,0,1,1,0,0,0,0,4,20,0,0,LAK,0,18:09,Avalanche,Kings,NA
2025020629,COL,H,2025-12-31,0,1,1,2,0,0,0,0,5,18,0,0,STL,0,17:11,Avalanche,Blues,NA
2025020653,COL,R,2026-01-03,0,2,2,0,0,0,0,0,0,23,0,0,CAR,0,22:44,Avalanche,Hurricanes,NA
2025020659,COL,R,2026-01-04,0,0,0,-1,0,0,0,0,0,20,0,0,FLA,0,22:26,Avalanche,Panthers,NA
2025020668,COL,R,2026-01-06,0,0,0,-2,0,0,0,0,3,23,0,0,TBL,2,21:54,Avalanche,Lightning,NA
2025020691,COL,H,2026-01-08,1,1,2,2,1,1,0,0,2,19,0,0,OTT,0,18:33,Avalanche,Senators,Sénateurs
2025020699,COL,H,2026-01-10,0,0,0,0,0,0,0,0,3,19,0,0,CBJ,0,20:51,Avalanche,Blue Jackets,NA
2025020723,COL,H,2026-01-12,1,1,2,2,0,0,0,0,5,26,0,0,TOR,2,22:31,Avalanche,Maple Leafs,NA
2025020752,COL,H,2026-01-16,1,0,1,-2,0,0,0,0,2,23,0,0,NSH,0,20:07,Avalanche,Predators,NA
2025020771,COL,H,2026-01-19,0,2,2,2,0,1,0,0,2,27,0,0,WSH,0,23:38,Avalanche,Capitals,NA
2025020789,COL,H,2026-01-21,0,0,0,-1,0,0,0,0,1,27,0,0,ANA,0,27:03,Avalanche,Ducks,NA
2025020805,COL,H,2026-01-23,0,2,2,0,0,0,0,0,9,22,0,0,PHI,0,25:16,Avalanche,Flyers,NA
2025020819,COL,R,2026-01-25,0,0,0,1,0,0,0,0,2,22,0,0,TOR,0,20:57,Avalanche,Maple Leafs,NA
2025020841,COL,R,2026-01-28,0,0,0,-3,0,0,0,0,0,25,0,0,OTT,0,22:37,Avalanche,Senators,Sénateurs
2025020845,COL,R,2026-01-29,0,0,0,-3,0,0,0,0,3,20,0,0,MTL,0,20:57,Avalanche,Canadiens,NA
